rank,n,net,pf,dd,mar,win,evr,ryr,tpy,sh,so,avl,folds8,secs,params
450,35,6302,1.819,2900,2.17,40.0,0.491,1.1,2.3,0.25,0.56,366,6,3,"{'lookback': 94, 'band_mult_long': 2.5, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.15, 'daytype_hi': 0.9, 'vol_skip_pct': 48.0, 'stop_k': 1.0}"
451,135,2013,1.136,6784,0.3,13.3,0.118,1.1,9.0,0.07,0.2,126,3,3,"{'lookback': 8, 'band_mult_long': 1.75, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.75, 'vol_skip_pct': 8.0, 'stop_k': 2.75}"
452,196,4901,1.116,9186,0.53,34.2,0.076,1.0,13.0,0.1,0.24,328,6,4,"{'lookback': 42, 'band_mult_long': 1.5, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.1, 'daytype_hi': 0.8, 'vol_skip_pct': 53.0, 'stop_k': 0.5}"
453,56,5293,1.384,4981,1.06,32.1,0.26,1.0,3.7,0.19,0.34,363,4,3,"{'lookback': 29, 'band_mult_long': 0.75, 'band_mult_short': 0.75, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.6, 'vol_skip_pct': 7.0, 'stop_k': 1.0}"
454,50,4517,1.472,3373,1.34,38.0,0.293,1.0,3.3,0.17,0.45,309,5,3,"{'lookback': 90, 'band_mult_long': 1.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.2, 'daytype_hi': 0.55, 'vol_skip_pct': 43.0, 'stop_k': 1.5}"
455,54,5514,1.485,3699,1.49,40.7,0.287,1.0,3.6,0.24,0.48,356,4,5,"{'lookback': 18, 'band_mult_long': 2.0, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.8, 'vol_skip_pct': 20.0, 'stop_k': 1.0}"
456,679,1305,1.027,7429,0.18,20.6,0.022,1.0,45.1,0.04,0.08,89,5,4,"{'lookback': 53, 'band_mult_long': 1.75, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.4, 'daytype_hi': 0.65, 'vol_skip_pct': 85.0, 'stop_k': 3.25}"
457,91,6500,1.297,8338,0.78,46.2,0.16,1.0,6.0,0.18,0.32,446,5,4,"{'lookback': 58, 'band_mult_long': 2.25, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.6, 'vol_skip_pct': 53.0, 'stop_k': 2.75}"
458,44,4786,1.445,4740,1.01,31.8,0.303,0.9,2.9,0.14,0.46,358,3,3,"{'lookback': 101, 'band_mult_long': 2.25, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.45, 'daytype_hi': 0.7, 'vol_skip_pct': 14.0, 'stop_k': 3.0}"
459,68,7315,1.384,5514,1.33,50.0,0.192,0.9,4.5,0.21,0.36,560,6,4,"{'lookback': 114, 'band_mult_long': 1.5, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.7, 'vol_skip_pct': 19.0, 'stop_k': 2.25}"
460,58,2110,1.327,4437,0.48,27.6,0.237,0.9,3.9,0.1,0.32,153,4,5,"{'lookback': 92, 'band_mult_long': 1.25, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.9, 'vol_skip_pct': 20.0, 'stop_k': 2.0}"
461,21,3221,2.017,1469,2.19,42.9,0.581,0.8,1.4,0.22,0.57,264,1,4,"{'lookback': 53, 'band_mult_long': 0.75, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.25, 'daytype_hi': 0.8, 'vol_skip_pct': 2.0, 'stop_k': 4.0}"
462,511,1803,1.028,17350,0.1,11.9,0.024,0.8,33.9,0.03,0.08,145,2,3,"{'lookback': 84, 'band_mult_long': 2.0, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.4, 'daytype_hi': 0.65, 'vol_skip_pct': 14.0, 'stop_k': 1.0}"
463,265,1780,1.059,6640,0.27,20.8,0.047,0.8,17.6,0.06,0.12,144,5,6,"{'lookback': 85, 'band_mult_long': 1.0, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.15, 'daytype_hi': 0.7, 'vol_skip_pct': 36.0, 'stop_k': 2.0}"
464,900,3366,1.019,21747,0.15,29.0,0.014,0.8,59.8,0.04,0.08,274,3,4,"{'lookback': 85, 'band_mult_long': 2.25, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.2, 'daytype_hi': 0.9, 'vol_skip_pct': 32.0, 'stop_k': 3.5}"
465,123,3279,1.132,12533,0.26,30.9,0.091,0.7,8.2,0.08,0.2,293,3,3,"{'lookback': 104, 'band_mult_long': 2.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.8, 'vol_skip_pct': 55.0, 'stop_k': 3.5}"
466,34,3298,1.494,4389,0.75,38.2,0.305,0.7,2.3,0.18,0.39,318,2,3,"{'lookback': 100, 'band_mult_long': 1.0, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'off', 'daytype_lo': 0.45, 'daytype_hi': 0.9, 'vol_skip_pct': 4.0, 'stop_k': 3.25}"
467,32,4404,1.512,6751,0.65,34.4,0.336,0.7,2.1,0.15,0.4,409,4,4,"{'lookback': 118, 'band_mult_long': 2.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.25, 'daytype_hi': 0.75, 'vol_skip_pct': 20.0, 'stop_k': 3.5}"
468,133,4872,1.138,11862,0.41,42.1,0.08,0.7,8.8,0.13,0.21,460,7,2,"{'lookback': 113, 'band_mult_long': 2.5, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.9, 'vol_skip_pct': 81.0, 'stop_k': 3.0}"
469,20,5487,1.662,5147,1.07,25.0,0.496,0.7,1.3,0.17,0.48,553,3,3,"{'lookback': 109, 'band_mult_long': 0.5, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.4, 'daytype_hi': 0.95, 'vol_skip_pct': 7.0, 'stop_k': 0.5}"
470,138,2354,1.091,7517,0.31,26.1,0.067,0.6,9.2,0.05,0.16,255,4,1,"{'lookback': 100, 'band_mult_long': 1.75, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.45, 'daytype_hi': 0.55, 'vol_skip_pct': 23.0, 'stop_k': 2.25}"
471,133,1912,1.09,8109,0.24,30.1,0.063,0.6,8.8,0.06,0.14,229,4,6,"{'lookback': 85, 'band_mult_long': 1.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.85, 'vol_skip_pct': 42.0, 'stop_k': 3.75}"
472,92,1514,1.143,4462,0.34,30.4,0.099,0.6,6.1,0.08,0.16,166,6,5,"{'lookback': 114, 'band_mult_long': 2.25, 'band_mult_short': 1.0, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.1, 'daytype_hi': 0.7, 'vol_skip_pct': 68.0, 'stop_k': 3.5}"
473,15,2110,1.638,1458,1.45,26.7,0.468,0.5,1.0,0.15,0.46,301,2,4,"{'lookback': 86, 'band_mult_long': 0.5, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.75, 'vol_skip_pct': 1.0, 'stop_k': 3.0}"
474,175,987,1.05,11058,0.09,17.7,0.041,0.5,11.6,0.03,0.09,137,3,5,"{'lookback': 116, 'band_mult_long': 2.0, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.05, 'daytype_hi': 0.85, 'vol_skip_pct': 20.0, 'stop_k': 1.75}"
475,259,543,1.034,8010,0.07,15.4,0.029,0.5,17.2,0.02,0.07,73,6,3,"{'lookback': 112, 'band_mult_long': 2.25, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.75, 'vol_skip_pct': 76.0, 'stop_k': 4.0}"
476,92,3344,1.13,8666,0.39,46.7,0.069,0.4,6.1,0.1,0.18,524,6,4,"{'lookback': 68, 'band_mult_long': 1.25, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.4, 'daytype_hi': 0.85, 'vol_skip_pct': 20.0, 'stop_k': 3.5}"
477,1311,1475,1.006,45658,0.03,31.0,0.004,0.4,87.1,0.01,0.03,269,3,3,"{'lookback': 85, 'band_mult_long': 1.5, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.75, 'vol_skip_pct': 50.0, 'stop_k': 3.5}"
478,102,3383,1.092,13606,0.25,41.2,0.054,0.4,6.8,0.06,0.13,613,3,4,"{'lookback': 92, 'band_mult_long': 1.75, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.95, 'vol_skip_pct': 35.0, 'stop_k': 1.5}"
479,34,2228,1.294,3663,0.61,47.1,0.155,0.4,2.3,0.14,0.24,421,4,5,"{'lookback': 48, 'band_mult_long': 1.5, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.25, 'daytype_hi': 0.55, 'vol_skip_pct': 12.0, 'stop_k': 1.25}"
480,165,2761,1.056,20078,0.14,29.7,0.04,0.4,11.0,0.04,0.11,423,1,3,"{'lookback': 62, 'band_mult_long': 1.75, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.2, 'daytype_hi': 0.8, 'vol_skip_pct': 24.0, 'stop_k': 1.25}"
481,254,343,1.019,6000,0.06,18.5,0.015,0.3,16.9,0.01,0.04,89,5,4,"{'lookback': 86, 'band_mult_long': 1.5, 'band_mult_short': 1.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.7, 'vol_skip_pct': 41.0, 'stop_k': 3.5}"
482,48,1191,1.122,6796,0.18,20.8,0.096,0.3,3.2,0.04,0.14,258,4,3,"{'lookback': 82, 'band_mult_long': 2.25, 'band_mult_short': 0.75, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.4, 'daytype_hi': 0.95, 'vol_skip_pct': 2.0, 'stop_k': 0.5}"
483,1390,410,1.004,21785,0.02,11.2,0.003,0.3,92.3,0.01,0.02,89,2,1,"{'lookback': 12, 'band_mult_long': 2.5, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.2, 'daytype_hi': 0.95, 'vol_skip_pct': 22.0, 'stop_k': 4.0}"
484,69,1524,1.082,5413,0.28,40.6,0.049,0.2,4.6,0.05,0.1,453,4,3,"{'lookback': 107, 'band_mult_long': 2.0, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.1, 'daytype_hi': 0.95, 'vol_skip_pct': 28.0, 'stop_k': 0.5}"
485,57,222,1.054,2160,0.1,19.3,0.043,0.2,3.8,0.02,0.06,90,4,3,"{'lookback': 6, 'band_mult_long': 1.0, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.6, 'vol_skip_pct': 3.0, 'stop_k': 1.25}"
486,39,1374,1.123,5243,0.26,48.7,0.063,0.2,2.6,0.06,0.09,560,5,4,"{'lookback': 69, 'band_mult_long': 2.5, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.6, 'vol_skip_pct': 84.0, 'stop_k': 1.75}"
487,238,187,1.015,2994,0.06,11.8,0.013,0.2,15.8,0.01,0.03,61,2,2,"{'lookback': 27, 'band_mult_long': 1.75, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.4, 'daytype_hi': 0.55, 'vol_skip_pct': 6.0, 'stop_k': 1.25}"
488,36,1711,1.163,5148,0.33,38.9,0.099,0.2,2.4,0.08,0.15,478,5,5,"{'lookback': 62, 'band_mult_long': 1.5, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.15, 'daytype_hi': 0.95, 'vol_skip_pct': 6.0, 'stop_k': 4.0}"
489,147,524,1.023,11011,0.05,15.0,0.02,0.2,9.8,0.01,0.04,180,3,3,"{'lookback': 103, 'band_mult_long': 1.0, 'band_mult_short': 1.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.6, 'vol_skip_pct': 15.0, 'stop_k': 0.75}"
490,3,293,2.295,206,1.42,33.3,0.863,0.2,0.2,0.14,0.37,113,0,3,"{'lookback': 67, 'band_mult_long': 2.5, 'band_mult_short': 1.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.75, 'vol_skip_pct': 1.0, 'stop_k': 3.75}"
491,167,429,1.022,4335,0.1,20.4,0.018,0.2,11.1,0.02,0.04,146,3,3,"{'lookback': 112, 'band_mult_long': 1.0, 'band_mult_short': 1.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.1, 'daytype_hi': 0.7, 'vol_skip_pct': 24.0, 'stop_k': 0.5}"
492,62,1584,1.105,4792,0.33,45.2,0.058,0.2,4.1,0.06,0.09,444,4,2,"{'lookback': 85, 'band_mult_long': 2.0, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.65, 'vol_skip_pct': 35.0, 'stop_k': 2.0}"
493,870,216,1.002,19684,0.01,23.7,0.001,0.1,57.8,0.0,0.01,186,4,1,"{'lookback': 41, 'band_mult_long': 1.25, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.4, 'daytype_hi': 0.9, 'vol_skip_pct': 24.0, 'stop_k': 1.5}"
494,507,213,1.004,11866,0.02,19.9,0.003,0.1,33.7,0.0,0.01,138,5,4,"{'lookback': 110, 'band_mult_long': 0.5, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.55, 'vol_skip_pct': 65.0, 'stop_k': 3.5}"
495,4,52,1.573,66,0.8,50.0,0.287,0.1,0.3,0.1,0.19,46,0,3,"{'lookback': 93, 'band_mult_long': 2.5, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.85, 'vol_skip_pct': 9.0, 'stop_k': 2.75}"
496,131,484,1.019,6934,0.07,31.3,0.013,0.1,8.7,0.02,0.03,279,5,4,"{'lookback': 81, 'band_mult_long': 0.5, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.95, 'vol_skip_pct': 40.0, 'stop_k': 3.25}"
497,7,105,1.223,301,0.35,28.6,0.159,0.1,0.5,0.05,0.11,95,0,3,"{'lookback': 103, 'band_mult_long': 1.25, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.75, 'vol_skip_pct': 1.0, 'stop_k': 3.25}"
498,958,-82,0.999,13796,-0.01,12.9,-0.001,-0.1,63.6,-0.0,-0.0,107,4,2,"{'lookback': 83, 'band_mult_long': 1.25, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.65, 'vol_skip_pct': 97.0, 'stop_k': 3.25}"
499,301,-439,0.99,7324,-0.06,32.2,-0.007,-0.1,20.0,-0.01,-0.02,209,4,5,"{'lookback': 107, 'band_mult_long': 1.75, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.7, 'vol_skip_pct': 77.0, 'stop_k': 2.5}"
500,58,-317,0.977,5675,-0.06,32.8,-0.015,-0.1,3.9,-0.01,-0.02,357,3,4,"{'lookback': 110, 'band_mult_long': 1.75, 'band_mult_short': 1.75, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.4, 'daytype_hi': 0.7, 'vol_skip_pct': 24.0, 'stop_k': 0.5}"
501,2,-181,0.0,181,-1.0,0.0,-1.0,-0.1,0.1,0,0,91,0,1,"{'lookback': 19, 'band_mult_long': 2.5, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.55, 'vol_skip_pct': 4.0, 'stop_k': 0.75}"
502,1238,-195,0.998,23048,-0.01,12.6,-0.001,-0.1,82.2,-0.0,-0.01,111,3,2,"{'lookback': 110, 'band_mult_long': 0.5, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.8, 'vol_skip_pct': 87.0, 'stop_k': 2.5}"
503,2,-106,0.0,106,-1.0,0.0,-1.0,-0.1,0.1,0,0,53,0,4,"{'lookback': 73, 'band_mult_long': 2.5, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.3, 'daytype_hi': 0.85, 'vol_skip_pct': 8.0, 'stop_k': 1.5}"
504,1,-201,0.0,201,-1.0,0.0,-1.0,-0.1,0.1,0,0,201,0,5,"{'lookback': 53, 'band_mult_long': 2.25, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.4, 'daytype_hi': 0.85, 'vol_skip_pct': 1.0, 'stop_k': 3.25}"
505,37,-1024,0.863,5095,-0.2,32.4,-0.093,-0.2,2.5,-0.06,-0.11,299,4,3,"{'lookback': 29, 'band_mult_long': 0.75, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.4, 'daytype_hi': 0.8, 'vol_skip_pct': 4.0, 'stop_k': 1.0}"
506,16,-911,0.713,1752,-0.52,25.0,-0.215,-0.2,1.1,-0.13,-0.19,265,3,1,"{'lookback': 120, 'band_mult_long': 2.0, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.2, 'daytype_hi': 0.75, 'vol_skip_pct': 10.0, 'stop_k': 1.5}"
