date,note
# source,DERIVED: trading days in the 10 calendar days before a scheduled decision day
# verification,"VERIFIED: derived from the on-main FOMC file; no decision day is itself in the set (0 overlaps, must be 0)"
2017-05-02,fed_blackout
2017-06-05,fed_blackout
2017-06-06,fed_blackout
2017-06-07,fed_blackout
2017-06-08,fed_blackout
2017-06-09,fed_blackout
2017-06-12,fed_blackout
2017-06-13,fed_blackout
2017-07-17,fed_blackout
2017-07-18,fed_blackout
2017-07-19,fed_blackout
2017-07-20,fed_blackout
2017-07-21,fed_blackout
2017-07-24,fed_blackout
2017-07-25,fed_blackout
2017-09-11,fed_blackout
2017-09-12,fed_blackout
2017-09-13,fed_blackout
2017-09-14,fed_blackout
2017-09-15,fed_blackout
2017-09-18,fed_blackout
2017-09-19,fed_blackout
2017-10-23,fed_blackout
2017-10-24,fed_blackout
2017-10-25,fed_blackout
2017-10-26,fed_blackout
2017-10-27,fed_blackout
2017-10-30,fed_blackout
2017-10-31,fed_blackout
2017-12-04,fed_blackout
2017-12-05,fed_blackout
2017-12-06,fed_blackout
2017-12-07,fed_blackout
2017-12-08,fed_blackout
2017-12-11,fed_blackout
2017-12-12,fed_blackout
2018-01-22,fed_blackout
2018-01-23,fed_blackout
2018-01-24,fed_blackout
2018-01-25,fed_blackout
2018-01-26,fed_blackout
2018-01-29,fed_blackout
2018-01-30,fed_blackout
2018-03-12,fed_blackout
2018-03-13,fed_blackout
2018-03-14,fed_blackout
2018-03-15,fed_blackout
2018-03-16,fed_blackout
2018-03-19,fed_blackout
2018-03-20,fed_blackout
2018-04-23,fed_blackout
2018-04-24,fed_blackout
2018-04-25,fed_blackout
2018-04-26,fed_blackout
2018-04-27,fed_blackout
2018-04-30,fed_blackout
2018-05-01,fed_blackout
2018-06-04,fed_blackout
2018-06-05,fed_blackout
2018-06-06,fed_blackout
2018-06-07,fed_blackout
2018-06-08,fed_blackout
2018-06-11,fed_blackout
2018-06-12,fed_blackout
2018-07-23,fed_blackout
2018-07-24,fed_blackout
2018-07-25,fed_blackout
2018-07-26,fed_blackout
2018-07-27,fed_blackout
2018-07-30,fed_blackout
2018-07-31,fed_blackout
2018-09-17,fed_blackout
2018-09-18,fed_blackout
2018-09-19,fed_blackout
2018-09-20,fed_blackout
2018-09-21,fed_blackout
2018-09-24,fed_blackout
2018-09-25,fed_blackout
2018-10-29,fed_blackout
2018-10-30,fed_blackout
2018-10-31,fed_blackout
2018-11-01,fed_blackout
2018-11-02,fed_blackout
2018-11-05,fed_blackout
2018-11-06,fed_blackout
